Date,Open,High,Low,Close,Adj Close,Volume,percent_change
2020-11-02,394.0,406.980011,392.299988,400.51001,400.51001,29021100,0.016522868020304626
2020-11-03,409.730011,427.76998899999995,406.690002,423.89999400000005,423.89999400000005,34351700,0.034583707855366394
2020-11-04,430.619995,435.39999400000005,417.100006,420.98001100000005,420.98001100000005,32143100,-0.022386289795948675
2020-11-05,428.299988,440.0,424.0,438.089996,438.089996,28414500,0.022857829265220526
2020-11-06,436.10000599999995,436.57000700000003,424.27999900000003,429.950012,429.950012,21706000,-0.014102256169196054
2020-11-09,439.5,452.5,421.0,421.26000999999997,421.26000999999997,34833000,-0.04150168373151316
2020-11-10,420.089996,420.089996,396.02999900000003,410.359985,410.359985,30284200,-0.02316172984990576
2020-11-11,416.450012,418.700012,410.579987,417.130005,417.130005,17357700,0.0016328322257317346
2020-11-12,415.049988,423.0,409.519989,411.76001,411.76001,19855100,-0.007926703036068905
2020-11-13,410.850006,412.52999900000003,401.660004,408.5,408.5,19771100,-0.005719863613680968
2020-11-16,408.929993,412.450012,404.089996,408.089996,408.089996,26838600,-0.002054133994519789
2020-11-17,460.170013,462.0,433.01000999999997,441.60998499999994,441.60998499999994,61188300,-0.040332980150099534
2020-11-18,448.35000599999995,496.0,443.5,486.64001500000006,486.64001500000006,78044000,0.08540204859504366
2020-11-19,492.0,508.60998499999994,487.57000700000003,499.26998899999995,499.26998899999995,62475300,0.01477640040650397
2020-11-20,497.98999000000003,502.5,489.05999800000006,489.60998499999994,489.60998499999994,32911900,-0.01682765751978287
2020-11-23,503.5,526.0,501.790009,521.849976,521.849976,50260300,0.03644483813306846
2020-11-24,540.400024,559.98999,526.200012,555.380005,555.380005,53648500,0.027720170863648873
2020-11-25,550.0599980000001,574.0,545.369995,574.0,574.0,48930200,0.04352252860968801
2020-11-27,581.159973,598.780029,578.450012,585.76001,585.76001,37561100,0.007915268108115095
2020-11-30,602.210022,607.799988,554.51001,567.599976,567.599976,63003100,-0.057471720389269794
2020-12-01,597.590027,597.849976,572.049988,584.76001,584.76001,40103500,-0.021469596914809288
2020-12-02,556.4400019999999,571.539978,541.210022,568.820007,568.820007,47775700,0.02224858916595306
2020-12-03,590.02002,598.969971,582.429993,593.380005,593.380005,42552000,0.005694696596905199
2020-12-04,591.01001,599.039978,585.5,599.039978,599.039978,29401300,0.013586856168476831
2020-12-07,604.919983,648.789978,603.049988,641.76001,641.76001,56309700,0.060900661302835425
2020-12-08,625.51001,651.280029,618.5,649.880005,649.880005,64265000,0.03896019985355633
2020-12-09,653.6900019999999,654.320007,588.0,604.47998,604.47998,71291200,-0.07528036508044984
2020-12-10,574.369995,627.75,566.340027,627.070007,627.070007,67083200,0.09175272465268666
2020-12-11,615.01001,624.0,596.799988,609.98999,609.98999,46475000,-0.008162501290019542
2020-12-14,619.0,642.75,610.200012,639.830017,639.830017,52040600,0.03365107754442649
2020-12-15,643.280029,646.900024,623.799988,633.25,633.25,45071500,-0.015592010551908512
2020-12-16,628.22998,632.5,605.0,622.77002,622.77002,42095800,-0.00869102108116507
2020-12-17,628.1900019999999,658.820007,619.5,655.900024,655.900024,56270100,0.044110893060663674
2020-12-18,668.900024,695.0,628.539978,695.0,695.0,222126200,0.0390192481141247
2020-12-21,666.23999,668.5,646.070007,649.8599849999999,649.8599849999999,58045300,-0.024585742744142536
2020-12-22,648.0,649.880005,614.22998,640.340027,640.340027,51716000,-0.011820945987654378
2020-12-23,632.200012,651.5,622.570007,645.97998,645.97998,33173000,0.021796848684653203
2020-12-24,642.98999,666.090027,641.0,661.77002,661.77002,22865600,0.029207344269854045
2020-12-28,674.51001,681.400024,660.799988,663.6900019999999,663.6900019999999,32278600,-0.01604128602924667
2020-12-29,661.0,669.900024,655.0,665.98999,665.98999,22910800,0.007549152798789764
2020-12-30,672.0,696.599976,668.3599849999999,694.780029,694.780029,42846000,0.03389885267857145
2020-12-31,699.98999,718.719971,691.119995,705.669983,705.669983,49649900,0.008114391750087694
2021-01-04,719.460022,744.48999,717.1900019999999,729.77002,729.77002,48638200,0.014330188870452714
2021-01-05,723.659973,740.840027,719.200012,735.1099849999999,735.1099849999999,32245200,0.015822364683972787
2021-01-06,758.48999,774.0,749.099976,755.97998,755.97998,44700000,-0.003309219677375148
2021-01-07,777.630005,816.98999,775.200012,816.039978,816.039978,51498900,0.04939363547320944
2021-01-08,856.0,884.48999,838.3900150000001,880.0200199999999,880.0200199999999,75055500,0.028060771028037303
2021-01-11,849.400024,854.429993,803.619995,811.1900019999999,811.1900019999999,59301600,-0.04498471970846105
2021-01-12,831.0,868.0,827.340027,849.4400019999999,849.4400019999999,46270700,0.022190134777376577
2021-01-13,852.76001,860.4699710000001,832.0,854.409973,854.409973,33312500,0.0019348503455269563
2021-01-14,843.3900150000001,863.0,838.75,845.0,845.0,31266300,0.0019089448195565104
2021-01-15,852.0,859.900024,819.099976,826.159973,826.159973,38777600,-0.030328670187793384
2021-01-19,837.799988,850.0,833.0,844.5499880000001,844.5499880000001,25367000,0.00805681558448544
2021-01-20,858.73999,859.5,837.280029,850.4500119999999,850.4500119999999,25665900,-0.009653653138943875
2021-01-21,855.0,855.7199710000001,841.419983,844.98999,844.98999,20521100,-0.01170761403508768
2021-01-22,834.3099980000001,848.0,828.619995,846.6400150000001,846.6400150000001,20066500,0.014778699799304091
2021-01-25,855.0,900.400024,838.820007,880.7999880000001,880.7999880000001,41173400,0.030175424561403624
2021-01-26,891.3800050000001,895.900024,871.599976,883.090027,883.090027,23131600,-0.009300161495096732
2021-01-27,870.349976,891.5,858.659973,864.159973,864.159973,27334000,-0.007112084989590364
2021-01-28,820.0,848.0,801.0,835.429993,835.429993,26378000,0.018817064634146303
2021-01-29,830.0,842.409973,780.099976,793.530029,793.530029,34990800,-0.043939724096385524
2021-02-01,814.289978,842.0,795.5599980000001,839.8099980000001,839.8099980000001,25391400,0.03134021133685136
2021-02-02,844.679993,880.5,842.2000119999999,872.7899779999999,872.7899779999999,24346200,0.03327885735775908
2021-02-03,877.0200199999999,878.080017,853.0599980000001,854.6900019999999,854.6900019999999,18343500,-0.025461240896188432
2021-02-04,855.0,856.5,833.419983,849.98999,849.98999,15812700,-0.0058596608187134105
2021-02-05,845.0,864.7700199999999,838.9699710000001,852.2299800000001,852.2299800000001,18566600,0.008556189349112507
2021-02-08,869.669983,877.7700199999999,854.75,863.419983,863.419983,20161700,-0.007186634151083492
2021-02-09,855.1199949999999,859.7999880000001,841.75,849.4600220000001,849.4600220000001,15157700,-0.006618922529112198
2021-02-10,843.6400150000001,844.820007,800.02002,804.820007,804.820007,36216100,-0.046014896531431156
2021-02-11,812.4400019999999,829.880005,801.72998,811.659973,811.659973,21622800,-0.0009601065901231923
2021-02-12,801.26001,817.330017,785.330017,816.119995,816.119995,23768300,0.01854577142817854
2021-02-16,818.0,821.0,792.4400019999999,796.219971,796.219971,19802300,-0.026625952322738403
2021-02-17,779.090027,799.840027,762.01001,798.150024,798.150024,25996500,0.024464434583244984
2021-02-18,780.900024,794.6900019999999,776.27002,787.380005,787.380005,17957100,0.008298092970733412
2021-02-19,795.0,796.789978,777.369995,781.299988,781.299988,18958300,-0.017232719496855366
2021-02-22,762.6400150000001,768.5,710.200012,714.5,714.5,37269700,-0.06312285488980021
2021-02-23,662.130005,713.6099849999999,619.0,698.840027,698.840027,66606900,0.05544231755514536
2021-02-24,711.849976,745.0,694.169983,742.02002,742.02002,36767000,0.04238258764793451
2021-02-25,726.150024,737.210022,670.580017,682.219971,682.219971,39023900,-0.06049721345185832
2021-02-26,700.0,706.700012,659.51001,675.5,675.5,41089200,-0.035
2021-03-01,690.1099849999999,719.0,685.049988,718.429993,718.429993,27136200,0.04103694862493554
2021-03-02,718.280029,721.1099849999999,685.0,686.4400019999999,686.4400019999999,23732200,-0.04432815296887515
2021-03-03,687.98999,700.700012,651.710022,653.200012,653.200012,30208000,-0.05056756421703173
2021-03-04,655.799988,668.450012,600.0,621.4400019999999,621.4400019999999,65919500,-0.05239400217860335
2021-03-05,626.0599980000001,627.840027,539.48999,597.950012,597.950012,89396500,-0.04489982763600885
2021-03-08,600.549988,620.130005,558.789978,563.0,563.0,51787000,-0.06252599908469232
2021-03-09,608.179993,678.090027,595.210022,673.580017,673.580017,67523300,0.10753399446337926
2021-03-10,700.299988,717.849976,655.0599980000001,668.0599980000001,668.0599980000001,60605700,-0.04603739904676383
2021-03-11,699.400024,702.5,677.179993,699.599976,699.599976,36253900,0.00028589075370111694
2021-03-12,670.0,694.880005,666.1400150000001,693.72998,693.72998,33583800,0.03541788059701486
2021-03-15,694.090027,713.179993,684.039978,707.9400019999999,707.9400019999999,29335600,0.01995414782123065
2021-03-16,703.349976,707.919983,671.0,676.880005,676.880005,32195700,-0.037634139337768296
2021-03-17,656.869995,703.72998,651.01001,701.8099980000001,701.8099980000001,40372500,0.06841536885849085
2021-03-18,684.289978,689.22998,652.0,653.159973,653.159973,33224800,-0.04549241695894015
2021-03-19,646.599976,657.22998,624.619995,654.869995,654.869995,42894000,0.012790008207485687
2021-03-22,684.590027,699.619995,668.75,670.0,670.0,39512200,-0.021312064775375356
2021-03-23,675.77002,677.799988,657.51001,662.159973,662.159973,30491900,-0.02014005741183962
2021-03-24,667.909973,668.02002,630.1099849999999,630.27002,630.27002,33795200,-0.05635483002437514
2021-03-25,613.0,645.5,609.5,640.3900150000001,640.3900150000001,39224900,0.044681916802610216
2021-03-26,641.869995,643.820007,599.8900150000001,618.710022,618.710022,33852800,-0.03608203091032482
2021-03-29,615.6400150000001,616.47998,596.02002,611.289978,611.289978,28637000,-0.007065877613559675
2021-03-30,601.75,637.659973,591.01001,635.619995,635.619995,39432400,0.05628582467802246
2021-03-31,646.619995,672.0,641.1099849999999,667.929993,667.929993,33337300,0.03295598367631664
2021-04-01,688.369995,692.419983,659.419983,661.75,661.75,35298400,-0.03867105654423537
2021-04-05,707.710022,708.159973,684.700012,691.049988,691.049988,41842800,-0.02354076314041515
2021-04-06,690.299988,696.549988,681.369995,691.619995,691.619995,28271800,0.0019122222554638555
2021-04-07,687.0,691.380005,667.840027,670.969971,670.969971,26309400,-0.023333375545851548
2021-04-08,677.380005,689.549988,671.650024,683.799988,683.799988,23924300,0.009477668299346985
2021-04-09,677.77002,680.969971,669.429993,677.02002,677.02002,21437100,-0.0011065700427410465
2021-04-12,685.700012,704.799988,682.090027,701.97998,701.97998,29135700,0.023742114211892328
2021-04-13,712.700012,763.0,710.659973,762.320007,762.320007,44652800,0.06962255389999912
2021-04-14,770.700012,780.789978,728.030029,732.22998,732.22998,49017400,-0.04991570183081827
2021-04-15,743.099976,743.6900019999999,721.3099980000001,738.849976,738.849976,27848900,-0.005719284264921037
2021-04-16,728.650024,749.409973,724.599976,739.780029,739.780029,27979500,0.015274829662257697
2021-04-19,719.599976,725.400024,691.799988,714.630005,714.630005,39686200,-0.006906574716172569
2021-04-20,717.419983,737.25,710.6900019999999,718.98999,718.98999,35609000,0.002188407121634403
2021-04-21,704.77002,744.840027,698.0,744.119995,744.119995,31215500,0.05583378106804255
2021-04-22,741.5,753.77002,718.039978,719.6900019999999,719.6900019999999,35590300,-0.02941334861766698
2021-04-23,719.799988,737.3599849999999,715.460022,729.400024,729.400024,28370000,0.01333708830236886
2021-04-26,741.0,749.299988,732.6099849999999,738.200012,738.200012,31038500,-0.0037786612685559847
2021-04-27,717.960022,724.0,703.349976,704.73999,704.73999,29437000,-0.018413326083495978
2021-04-28,696.409973,708.5,693.599976,694.400024,694.400024,22271000,-0.0028861576914838436
2021-04-29,699.51001,702.25,668.5,677.0,677.0,28845400,-0.032179682460869954
2021-04-30,667.590027,715.469971,666.1400150000001,709.4400019999999,709.4400019999999,40758700,0.06268813689153564
2021-05-03,703.799988,706.0,680.5,684.900024,684.900024,27043100,-0.0268541692558255
2021-05-04,678.9400019999999,683.450012,657.700012,673.599976,673.599976,29739300,-0.007865239909667256
2021-05-05,681.0599980000001,685.299988,667.340027,670.9400019999999,670.9400019999999,21901900,-0.014859184256480333
2021-05-06,680.76001,681.02002,650.0,663.539978,663.539978,27784600,-0.02529530487550223
2021-05-07,665.799988,690.0,660.219971,672.369995,672.369995,23469200,0.009867838868149743
2021-05-10,664.900024,665.049988,627.6099849999999,629.039978,629.039978,31392400,-0.05393298948053581
2021-05-11,599.23999,627.099976,595.599976,617.200012,617.200012,46503900,0.029971334189495564
2021-05-12,602.48999,620.409973,586.77002,589.8900150000001,589.8900150000001,33823600,-0.020913169030409903
2021-05-13,601.539978,606.460022,559.650024,571.6900019999999,571.6900019999999,44184900,-0.04962259715346813
2021-05-14,583.409973,592.869995,570.460022,589.73999,589.73999,33370900,0.01085003221225359
2021-05-17,575.549988,589.72998,561.200012,576.830017,576.830017,32390400,0.0022240101236871423
2021-05-18,568.0,596.25,563.380005,577.869995,577.869995,36830600,0.01737675176056341
2021-05-19,552.549988,566.210022,546.97998,563.460022,563.460022,39578400,0.01974488143505307
2021-05-20,575.0,588.849976,571.070007,586.780029,586.780029,30821100,0.020487006956521763
2021-05-21,596.1099849999999,596.679993,580.0,580.880005,580.880005,26030600,-0.02554894295219691
2021-05-24,581.599976,614.47998,573.650024,606.4400019999999,606.4400019999999,34558100,0.042709812629015596
2021-05-25,607.3099980000001,613.98999,595.710022,604.6900019999999,604.6900019999999,28005900,-0.00431409989729846
2021-05-26,607.5599980000001,626.169983,601.5,619.130005,619.130005,28639300,0.019043398245583504
2021-05-27,620.23999,631.130005,616.210022,630.849976,630.849976,26370600,0.017106259143335686
2021-05-28,628.5,635.590027,622.380005,625.219971,625.219971,22737000,-0.005218821002386656
2021-06-01,627.799988,633.799988,620.549988,623.900024,623.900024,18084900,-0.006212112256363972
2021-06-02,620.130005,623.3599849999999,599.1400150000001,605.119995,605.119995,23302800,-0.024204618191309684
2021-06-03,601.799988,604.549988,571.219971,572.840027,572.840027,30111900,-0.04812223592134738
2021-06-04,579.710022,600.6099849999999,577.200012,599.049988,599.049988,24036900,0.03336144842429515
2021-06-07,591.830017,610.0,582.880005,605.130005,605.130005,22543700,0.022472648594976528
2021-06-08,623.01001,623.090027,595.5,603.590027,603.590027,26053400,-0.031171221470422287
2021-06-09,602.169983,611.789978,597.630005,598.780029,598.780029,16584600,-0.005629563239122779
2021-06-10,603.880005,616.590027,600.5,610.119995,610.119995,23919600,0.010333162132102775
2021-06-11,610.22998,612.5599980000001,601.52002,609.8900150000001,609.8900150000001,16205300,-0.0005571096326665118
2021-06-14,612.22998,625.48999,609.179993,617.6900019999999,617.6900019999999,20424000,0.00891825323549164
2021-06-15,616.6900019999999,616.789978,598.22998,599.3599849999999,599.3599849999999,17764100,-0.028101666872815623
2021-06-16,597.539978,608.5,593.5,604.869995,604.869995,22144100,0.012266990109237508
2021-06-17,601.8900150000001,621.469971,601.340027,616.599976,616.599976,22701400,0.024439616264443107
2021-06-18,613.369995,628.349976,611.799988,623.3099980000001,623.3099980000001,24560900,0.016205557952015646
2021-06-21,624.47998,631.3900150000001,608.880005,620.830017,620.830017,24812700,-0.005844803863848377
2021-06-22,618.25,628.570007,615.5,623.710022,623.710022,19158900,0.008831414476344489
2021-06-23,632.0,657.200012,630.039978,656.570007,656.570007,31099200,0.03887659335443043
2021-06-24,674.98999,697.619995,667.6099849999999,679.820007,679.820007,45982400,0.007155686856926571
2021-06-25,689.580017,693.8099980000001,668.700012,671.869995,671.869995,32496700,-0.025682330640970388
2021-06-28,671.6400150000001,694.700012,670.320007,688.719971,688.719971,21628200,0.02543022395709988
2021-06-29,684.650024,687.51001,675.8900150000001,680.76001,680.76001,17381300,-0.005681755442398209
2021-06-30,679.77002,692.8099980000001,678.1400150000001,679.700012,679.700012,18924900,-0.00010298777224689876
2021-07-01,683.919983,687.98999,672.799988,677.919983,677.919983,18634500,-0.008772956119341814
2021-07-02,678.97998,700.0,673.26001,678.900024,678.900024,27054500,-0.00011775899489691087
2021-07-06,681.710022,684.0,651.400024,659.580017,659.580017,23284500,-0.032462490334343334
2021-07-07,664.27002,665.700012,638.320007,644.650024,644.650024,18792000,-0.029536175665431978
2021-07-08,628.369995,654.429993,620.460022,652.8099980000001,652.8099980000001,22773300,0.03889428711503013
2021-07-09,653.179993,658.909973,644.6900019999999,656.950012,656.950012,18140500,0.005771791910962661
2021-07-12,662.200012,687.23999,662.159973,685.700012,685.700012,25927000,0.03548776740281907
2021-07-13,686.320007,693.280029,666.299988,668.539978,668.539978,20966100,-0.025906324773656224
2021-07-14,670.75,678.6099849999999,652.840027,653.380005,653.380005,21641200,-0.025896377189713035
2021-07-15,658.3900150000001,666.1400150000001,637.880005,650.599976,650.599976,20209600,-0.011831951916828648
2021-07-16,654.679993,656.700012,642.200012,644.219971,644.219971,16371000,-0.01597730511370611
2021-07-19,629.8900150000001,647.200012,621.289978,646.219971,646.219971,21297100,0.025925091065302764
2021-07-20,651.98999,662.3900150000001,640.5,660.5,660.5,15487100,0.01305236296649273
2021-07-21,659.6099849999999,664.8599849999999,650.289978,655.289978,655.289978,13953300,-0.006549335362168477
2021-07-22,656.4400019999999,662.169983,644.599976,649.26001,649.26001,15105700,-0.010937773411316227
2021-07-23,646.3599849999999,648.799988,637.299988,643.380005,643.380005,14604900,-0.004610402978457826
2021-07-26,650.969971,668.200012,647.1099849999999,657.619995,657.619995,25336600,0.010215561848090271
2021-07-27,663.400024,666.5,627.23999,644.780029,644.780029,32813300,-0.02806752234907971
2021-07-28,647.0,654.969971,639.400024,646.97998,646.97998,16006600,-3.094281298306801e-05
2021-07-29,649.789978,683.6900019999999,648.799988,677.349976,677.349976,30394600,0.04241370124671259
2021-07-30,671.76001,697.530029,669.0,687.200012,687.200012,29600500,0.022984401825288842
2021-08-02,700.0,726.9400019999999,698.400024,709.669983,709.669983,33615800,0.013814261428571431
2021-08-03,719.0,722.650024,701.01001,709.73999,709.73999,21620300,-0.01287901251738521
2021-08-04,711.0,724.900024,708.929993,710.919983,710.919983,17002600,-0.00011254149085794375
2021-08-05,716.0,720.950012,711.409973,714.630005,714.630005,12919600,-0.0019134008379888508
2021-08-06,711.900024,716.330017,697.630005,699.099976,699.099976,15576200,-0.01798012019732712
2021-08-09,710.169983,719.030029,705.130005,713.76001,713.76001,14715300,0.005055165785569345
2021-08-10,713.98999,716.590027,701.880005,709.98999,709.98999,13432300,-0.005602319438680085
2021-08-11,712.710022,715.179993,704.210022,707.820007,707.820007,9800600,-0.006861156499915121
2021-08-12,706.340027,722.799988,699.400024,722.25,722.25,17459100,0.022524524155276334
2021-08-13,723.710022,729.900024,714.340027,717.169983,717.169983,16698900,-0.009036822485788347
2021-08-16,705.070007,709.5,676.400024,686.169983,686.169983,22677400,-0.02680588283767406
2021-08-17,672.659973,674.580017,648.840027,665.710022,665.710022,23721300,-0.010332041862107432
2021-08-18,669.75,695.77002,669.349976,688.98999,688.98999,20349400,0.028727122060470376
2021-08-19,678.210022,686.549988,667.590027,673.469971,673.469971,14313500,-0.0069890606836240385
2021-08-20,682.849976,692.130005,673.700012,680.26001,680.26001,14781800,-0.0037928770462459594
2021-08-23,685.4400019999999,712.130005,680.75,706.299988,706.299988,20264900,0.03043298602231279
2021-08-24,710.679993,715.219971,702.6400150000001,708.48999,708.48999,13083100,-0.0030815599448005475
2021-08-25,707.030029,716.969971,704.0,711.200012,711.200012,12645600,0.00589788669357918
2021-08-26,708.3099980000001,715.400024,697.619995,701.159973,701.159973,13214300,-0.01009448549390662
2021-08-27,705.0,715.0,702.099976,711.919983,711.919983,13762100,0.009815578723404259
2021-08-30,714.719971,731.0,712.72998,730.909973,730.909973,18604200,0.02265223116313347
2021-08-31,733.0,740.3900150000001,726.4400019999999,735.719971,735.719971,20855400,0.00371073806275578
2021-09-01,734.080017,741.98999,731.27002,734.090027,734.090027,13204300,1.3636115638829136e-05
2021-09-02,734.5,740.969971,730.539978,732.3900150000001,732.3900150000001,12777300,-0.002872682096664313
2021-09-03,732.25,734.0,724.200012,733.570007,733.570007,15246100,0.0018026725844998734
2021-09-07,740.0,760.200012,739.26001,752.919983,752.919983,20039800,0.01745943648648649
2021-09-08,761.580017,764.450012,740.77002,753.869995,753.869995,18793000,-0.010123718884288925
2021-09-09,753.409973,762.099976,751.630005,754.8599849999999,754.8599849999999,14077700,0.0019245988929853222
2021-09-10,759.599976,762.6099849999999,734.52002,736.27002,736.27002,15114300,-0.03071347648383802
2021-09-13,740.210022,744.780029,708.849976,743.0,743.0,22952500,0.0037691707989330886
2021-09-14,742.570007,754.469971,736.400024,744.48999,744.48999,18524900,0.0025855919063534193
